id;arabicVocalized;arabicUnvocalized;transliteration;german;categoryId;category;partOfSpeech;gender;pluralVocalized;pluralUnvocalized;root;usageNote;hint;frequencyBand;cefrLevel;difficulty;stage;tags;status;lemmaVocalized;lemmaUnvocalized;pattern;wordFamily;collocations;register;activeUse;translationNote
geo_aq;أنتاركتيكا;أنتاركتيكا;antārktykā;Antarktis;geography;Länder & Regionen;noun;;;;;"Geografische Bezeichnung; rezeptiv priorisieren.";"Geografische Bezeichnung; rezeptiv priorisieren.";extended;A2;3;3;geography|proper-name|a2|v012;draft;أنتاركتيكا;أنتاركتيكا;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
geo_ag;أنتيغوا وبربودا;أنتيغوا وبربودا;antyghwā wbrbwdā;Antigua und Barbuda;geography;Länder & Regionen;noun;;;;;"Geografische Bezeichnung; rezeptiv priorisieren.";"Geografische Bezeichnung; rezeptiv priorisieren.";extended;A2;3;3;geography|proper-name|a2|v012;draft;أنتيغوا وبربودا;أنتيغوا وبربودا;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
geo_ar;الأرجنتين;الأرجنتين;ālarjntyn;Argentinien;geography;Länder & Regionen;noun;;;;;"Geografische Bezeichnung; rezeptiv priorisieren.";"Geografische Bezeichnung; rezeptiv priorisieren.";extended;A2;3;3;geography|proper-name|a2|v012;draft;الأرجنتين;الأرجنتين;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
geo_am;أرمينيا;أرمينيا;armynyā;Armenien;geography;Länder & Regionen;noun;;;;;"Geografische Bezeichnung; rezeptiv priorisieren.";"Geografische Bezeichnung; rezeptiv priorisieren.";extended;A2;3;3;geography|proper-name|a2|v012;draft;أرمينيا;أرمينيا;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
geo_aw;أروبا;أروبا;arwbā;Aruba;geography;Länder & Regionen;noun;;;;;"Geografische Bezeichnung; rezeptiv priorisieren.";"Geografische Bezeichnung; rezeptiv priorisieren.";extended;A2;3;3;geography|proper-name|a2|v012;draft;أروبا;أروبا;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
geo_az;أذربيجان;أذربيجان;adhrbyjān;Aserbaidschan;geography;Länder & Regionen;noun;;;;;"Geografische Bezeichnung; rezeptiv priorisieren.";"Geografische Bezeichnung; rezeptiv priorisieren.";extended;A2;3;3;geography|proper-name|a2|v012;draft;أذربيجان;أذربيجان;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
geo_au;أستراليا;أستراليا;astrālyā;Australien;geography;Länder & Regionen;noun;;;;;"Geografische Bezeichnung; rezeptiv priorisieren.";"Geografische Bezeichnung; rezeptiv priorisieren.";extended;A2;3;3;geography|proper-name|a2|v012;draft;أستراليا;أستراليا;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
geo_bs;جزر البهاما;جزر البهاما;jzr ālbhāmā;Bahamas;geography;Länder & Regionen;noun;;;;;"Geografische Bezeichnung; rezeptiv priorisieren.";"Geografische Bezeichnung; rezeptiv priorisieren.";extended;A2;3;3;geography|proper-name|a2|v012;draft;جزر البهاما;جزر البهاما;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
geo_bh;البحرين;البحرين;ālbḥryn;Bahrain;geography;Länder & Regionen;noun;;;;;"Geografische Bezeichnung; rezeptiv priorisieren.";"Geografische Bezeichnung; rezeptiv priorisieren.";extended;A2;3;3;geography|proper-name|a2|v012;draft;البحرين;البحرين;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
geo_bd;بنغلاديش;بنغلاديش;bnghlādysh;Bangladesch;geography;Länder & Regionen;noun;;;;;"Geografische Bezeichnung; rezeptiv priorisieren.";"Geografische Bezeichnung; rezeptiv priorisieren.";extended;A2;3;3;geography|proper-name|a2|v012;draft;بنغلاديش;بنغلاديش;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
geo_bb;بربادوس;بربادوس;brbādws;Barbados;geography;Länder & Regionen;noun;;;;;"Geografische Bezeichnung; rezeptiv priorisieren.";"Geografische Bezeichnung; rezeptiv priorisieren.";extended;A2;3;3;geography|proper-name|a2|v012;draft;بربادوس;بربادوس;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
geo_by;بيلاروس;بيلاروس;bylārws;Belarus;geography;Länder & Regionen;noun;;;;;"Geografische Bezeichnung; rezeptiv priorisieren.";"Geografische Bezeichnung; rezeptiv priorisieren.";extended;A2;3;3;geography|proper-name|a2|v012;draft;بيلاروس;بيلاروس;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
geo_be;بلجيكا;بلجيكا;bljykā;Belgien;geography;Länder & Regionen;noun;;;;;"Geografische Bezeichnung; rezeptiv priorisieren.";"Geografische Bezeichnung; rezeptiv priorisieren.";extended;A2;3;3;geography|proper-name|a2|v012;draft;بلجيكا;بلجيكا;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
geo_bz;بليز;بليز;blyz;Belize;geography;Länder & Regionen;noun;;;;;"Geografische Bezeichnung; rezeptiv priorisieren.";"Geografische Bezeichnung; rezeptiv priorisieren.";extended;A2;3;3;geography|proper-name|a2|v012;draft;بليز;بليز;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
geo_bj;بنين;بنين;bnyn;Benin;geography;Länder & Regionen;noun;;;;;"Geografische Bezeichnung; rezeptiv priorisieren.";"Geografische Bezeichnung; rezeptiv priorisieren.";extended;A2;3;3;geography|proper-name|a2|v012;draft;بنين;بنين;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
geo_bm;برمودا;برمودا;brmwdā;Bermuda;geography;Länder & Regionen;noun;;;;;"Geografische Bezeichnung; rezeptiv priorisieren.";"Geografische Bezeichnung; rezeptiv priorisieren.";extended;A2;3;3;geography|proper-name|a2|v012;draft;برمودا;برمودا;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
geo_bt;بوتان;بوتان;bwtān;Bhutan;geography;Länder & Regionen;noun;;;;;"Geografische Bezeichnung; rezeptiv priorisieren.";"Geografische Bezeichnung; rezeptiv priorisieren.";extended;A2;3;3;geography|proper-name|a2|v012;draft;بوتان;بوتان;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
geo_bo;بوليفيا;بوليفيا;bwlyfyā;Bolivien;geography;Länder & Regionen;noun;;;;;"Geografische Bezeichnung; rezeptiv priorisieren.";"Geografische Bezeichnung; rezeptiv priorisieren.";extended;A2;3;3;geography|proper-name|a2|v012;draft;بوليفيا;بوليفيا;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
geo_ba;البوسنة والهرسك;البوسنة والهرسك;ālbwsna wālhrsk;Bosnien und Herzegowina;geography;Länder & Regionen;noun;;;;;"Geografische Bezeichnung; rezeptiv priorisieren.";"Geografische Bezeichnung; rezeptiv priorisieren.";extended;A2;3;3;geography|proper-name|a2|v012;draft;البوسنة والهرسك;البوسنة والهرسك;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
geo_bw;بوتسوانا;بوتسوانا;bwtswānā;Botsuana;geography;Länder & Regionen;noun;;;;;"Geografische Bezeichnung; rezeptiv priorisieren.";"Geografische Bezeichnung; rezeptiv priorisieren.";extended;A2;3;3;geography|proper-name|a2|v012;draft;بوتسوانا;بوتسوانا;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
geo_bv;جزيرة بوفيه;جزيرة بوفيه;jzyra bwfyh;Bouvetinsel;geography;Länder & Regionen;noun;;;;;"Geografische Bezeichnung; rezeptiv priorisieren.";"Geografische Bezeichnung; rezeptiv priorisieren.";extended;A2;3;3;geography|proper-name|a2|v012;draft;جزيرة بوفيه;جزيرة بوفيه;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
geo_br;البرازيل;البرازيل;ālbrāzyl;Brasilien;geography;Länder & Regionen;noun;;;;;"Geografische Bezeichnung; rezeptiv priorisieren.";"Geografische Bezeichnung; rezeptiv priorisieren.";extended;A2;3;3;geography|proper-name|a2|v012;draft;البرازيل;البرازيل;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
geo_vg;جزر فيرجن البريطانية;جزر فيرجن البريطانية;jzr fyrjn ālbryṭānya;Britische Jungferninseln;geography;Länder & Regionen;noun;;;;;"Geografische Bezeichnung; rezeptiv priorisieren.";"Geografische Bezeichnung; rezeptiv priorisieren.";extended;A2;3;3;geography|proper-name|a2|v012;draft;جزر فيرجن البريطانية;جزر فيرجن البريطانية;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
geo_io;الإقليم البريطاني في المحيط الهندي;الإقليم البريطاني في المحيط الهندي;āliqlym ālbryṭāny fy ālmḥyṭ ālhndy;Britisches Territorium im Indischen Ozean;geography;Länder & Regionen;noun;;;;;"Geografische Bezeichnung; rezeptiv priorisieren.";"Geografische Bezeichnung; rezeptiv priorisieren.";extended;A2;3;3;geography|proper-name|a2|v012;draft;الإقليم البريطاني في المحيط الهندي;الإقليم البريطاني في المحيط الهندي;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
geo_bn;بروناي;بروناي;brwnāy;Brunei Darussalam;geography;Länder & Regionen;noun;;;;;"Geografische Bezeichnung; rezeptiv priorisieren.";"Geografische Bezeichnung; rezeptiv priorisieren.";extended;A2;3;3;geography|proper-name|a2|v012;draft;بروناي;بروناي;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
geo_bg;بلغاريا;بلغاريا;blghāryā;Bulgarien;geography;Länder & Regionen;noun;;;;;"Geografische Bezeichnung; rezeptiv priorisieren.";"Geografische Bezeichnung; rezeptiv priorisieren.";extended;A2;3;3;geography|proper-name|a2|v012;draft;بلغاريا;بلغاريا;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
geo_bf;بوركينا فاسو;بوركينا فاسو;bwrkynā fāsw;Burkina Faso;geography;Länder & Regionen;noun;;;;;"Geografische Bezeichnung; rezeptiv priorisieren.";"Geografische Bezeichnung; rezeptiv priorisieren.";extended;A2;3;3;geography|proper-name|a2|v012;draft;بوركينا فاسو;بوركينا فاسو;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
geo_bi;بوروندي;بوروندي;bwrwndy;Burundi;geography;Länder & Regionen;noun;;;;;"Geografische Bezeichnung; rezeptiv priorisieren.";"Geografische Bezeichnung; rezeptiv priorisieren.";extended;A2;3;3;geography|proper-name|a2|v012;draft;بوروندي;بوروندي;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
geo_cv;الرأس الأخضر;الرأس الأخضر;ālras ālakhḍr;Cabo Verde;geography;Länder & Regionen;noun;;;;;"Geografische Bezeichnung; rezeptiv priorisieren.";"Geografische Bezeichnung; rezeptiv priorisieren.";extended;A2;3;3;geography|proper-name|a2|v012;draft;الرأس الأخضر;الرأس الأخضر;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
geo_cl;تشيلي;تشيلي;tshyly;Chile;geography;Länder & Regionen;noun;;;;;"Geografische Bezeichnung; rezeptiv priorisieren.";"Geografische Bezeichnung; rezeptiv priorisieren.";extended;A2;3;3;geography|proper-name|a2|v012;draft;تشيلي;تشيلي;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
geo_cn;الصين;الصين;ālṣyn;China;geography;Länder & Regionen;noun;;;;;"Geografische Bezeichnung; rezeptiv priorisieren.";"Geografische Bezeichnung; rezeptiv priorisieren.";extended;A2;3;3;geography|proper-name|a2|v012;draft;الصين;الصين;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
geo_ck;جزر كوك;جزر كوك;jzr kwk;Cookinseln;geography;Länder & Regionen;noun;;;;;"Geografische Bezeichnung; rezeptiv priorisieren.";"Geografische Bezeichnung; rezeptiv priorisieren.";extended;A2;3;3;geography|proper-name|a2|v012;draft;جزر كوك;جزر كوك;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
geo_cr;كوستاريكا;كوستاريكا;kwstārykā;Costa Rica;geography;Länder & Regionen;noun;;;;;"Geografische Bezeichnung; rezeptiv priorisieren.";"Geografische Bezeichnung; rezeptiv priorisieren.";extended;A2;3;3;geography|proper-name|a2|v012;draft;كوستاريكا;كوستاريكا;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
geo_cw;كوراساو;كوراساو;kwrāsāw;Curaçao;geography;Länder & Regionen;noun;;;;;"Geografische Bezeichnung; rezeptiv priorisieren.";"Geografische Bezeichnung; rezeptiv priorisieren.";extended;A2;3;3;geography|proper-name|a2|v012;draft;كوراساو;كوراساو;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
geo_ci;ساحل العاج;ساحل العاج;sāḥl ālʿāj;Côte d’Ivoire;geography;Länder & Regionen;noun;;;;;"Geografische Bezeichnung; rezeptiv priorisieren.";"Geografische Bezeichnung; rezeptiv priorisieren.";extended;A2;3;3;geography|proper-name|a2|v012;draft;ساحل العاج;ساحل العاج;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
geo_de;ألمانيا;ألمانيا;almānyā;Deutschland;geography;Länder & Regionen;noun;;;;;"Geografische Bezeichnung; rezeptiv priorisieren.";"Geografische Bezeichnung; rezeptiv priorisieren.";extended;A2;3;3;geography|proper-name|a2|v012;draft;ألمانيا;ألمانيا;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
geo_dm;دومينيكا;دومينيكا;dwmynykā;Dominica;geography;Länder & Regionen;noun;;;;;"Geografische Bezeichnung; rezeptiv priorisieren.";"Geografische Bezeichnung; rezeptiv priorisieren.";extended;A2;3;3;geography|proper-name|a2|v012;draft;دومينيكا;دومينيكا;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
geo_do;جمهورية الدومينيكان;جمهورية الدومينيكان;jmhwrya āldwmynykān;Dominikanische Republik;geography;Länder & Regionen;noun;;;;;"Geografische Bezeichnung; rezeptiv priorisieren.";"Geografische Bezeichnung; rezeptiv priorisieren.";extended;A2;3;3;geography|proper-name|a2|v012;draft;جمهورية الدومينيكان;جمهورية الدومينيكان;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
geo_dj;جيبوتي;جيبوتي;jybwty;Dschibuti;geography;Länder & Regionen;noun;;;;;"Geografische Bezeichnung; rezeptiv priorisieren.";"Geografische Bezeichnung; rezeptiv priorisieren.";extended;A2;3;3;geography|proper-name|a2|v012;draft;جيبوتي;جيبوتي;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
geo_dk;الدانمرك;الدانمرك;āldānmrk;Dänemark;geography;Länder & Regionen;noun;;;;;"Geografische Bezeichnung; rezeptiv priorisieren.";"Geografische Bezeichnung; rezeptiv priorisieren.";extended;A2;3;3;geography|proper-name|a2|v012;draft;الدانمرك;الدانمرك;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
geo_ec;الإكوادور;الإكوادور;ālikwādwr;Ecuador;geography;Länder & Regionen;noun;;;;;"Geografische Bezeichnung; rezeptiv priorisieren.";"Geografische Bezeichnung; rezeptiv priorisieren.";extended;A2;3;3;geography|proper-name|a2|v012;draft;الإكوادور;الإكوادور;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
geo_sv;السلفادور;السلفادور;ālslfādwr;El Salvador;geography;Länder & Regionen;noun;;;;;"Geografische Bezeichnung; rezeptiv priorisieren.";"Geografische Bezeichnung; rezeptiv priorisieren.";extended;A2;3;3;geography|proper-name|a2|v012;draft;السلفادور;السلفادور;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
geo_er;إريتريا;إريتريا;irytryā;Eritrea;geography;Länder & Regionen;noun;;;;;"Geografische Bezeichnung; rezeptiv priorisieren.";"Geografische Bezeichnung; rezeptiv priorisieren.";extended;A2;3;3;geography|proper-name|a2|v012;draft;إريتريا;إريتريا;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
geo_ee;إستونيا;إستونيا;istwnyā;Estland;geography;Länder & Regionen;noun;;;;;"Geografische Bezeichnung; rezeptiv priorisieren.";"Geografische Bezeichnung; rezeptiv priorisieren.";extended;A2;3;3;geography|proper-name|a2|v012;draft;إستونيا;إستونيا;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
geo_sz;إسواتيني;إسواتيني;iswātyny;Eswatini;geography;Länder & Regionen;noun;;;;;"Geografische Bezeichnung; rezeptiv priorisieren.";"Geografische Bezeichnung; rezeptiv priorisieren.";extended;A2;3;3;geography|proper-name|a2|v012;draft;إسواتيني;إسواتيني;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
geo_fk;جزر فوكلاند;جزر فوكلاند;jzr fwklānd;Falklandinseln;geography;Länder & Regionen;noun;;;;;"Geografische Bezeichnung; rezeptiv priorisieren.";"Geografische Bezeichnung; rezeptiv priorisieren.";extended;A2;3;3;geography|proper-name|a2|v012;draft;جزر فوكلاند;جزر فوكلاند;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
geo_fj;فيجي;فيجي;fyjy;Fidschi;geography;Länder & Regionen;noun;;;;;"Geografische Bezeichnung; rezeptiv priorisieren.";"Geografische Bezeichnung; rezeptiv priorisieren.";extended;A2;3;3;geography|proper-name|a2|v012;draft;فيجي;فيجي;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
geo_fi;فنلندا;فنلندا;fnlndā;Finnland;geography;Länder & Regionen;noun;;;;;"Geografische Bezeichnung; rezeptiv priorisieren.";"Geografische Bezeichnung; rezeptiv priorisieren.";extended;A2;3;3;geography|proper-name|a2|v012;draft;فنلندا;فنلندا;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
geo_fr;فرنسا;فرنسا;frnsā;Frankreich;geography;Länder & Regionen;noun;;;;;"Geografische Bezeichnung; rezeptiv priorisieren.";"Geografische Bezeichnung; rezeptiv priorisieren.";extended;A2;3;3;geography|proper-name|a2|v012;draft;فرنسا;فرنسا;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
geo_gf;غويانا الفرنسية;غويانا الفرنسية;ghwyānā ālfrnsya;Französisch-Guayana;geography;Länder & Regionen;noun;;;;;"Geografische Bezeichnung; rezeptiv priorisieren.";"Geografische Bezeichnung; rezeptiv priorisieren.";extended;A2;3;3;geography|proper-name|a2|v012;draft;غويانا الفرنسية;غويانا الفرنسية;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
